colour	x	y	label	showSelected	showSelected2
#20B2AA	0.0951885264862364	0.275151515151515	Skylla	Chr07	Skylla
#00FF00	0.102899221219832	0.301515151515152	NE3001	Chr07	NE3001
#B3EE3A	0.110609915953427	0.241818181818182	LG90-2550	Chr07	LG90-2550
#DEB887	0.118320610687023	0.258787878787879	LG00-3372	Chr07	LG00-3372
#CD00CD	0.126031305420618	0.276363636363636	LG94-1128	Chr07	LG94-1128
#6CA6CD	0.133742000154214	0.23	LG04-6000	Chr07	LG04-6000
#668B8B	0.141452694887809	0.263333333333333	LD01-5907	Chr07	LD01-5907
#8B2252	0.149163389621405	0.21030303030303	CL0J173-6-8	Chr07	CL0J173-6-8
#556B2F	0.156874084355	0.244545454545455	LD02-4485	Chr07	LD02-4485
#EE799F	0.164584779088596	0.191212121212121	5M20-2-5-2	Chr07	5M20-2-5-2
#EE00EE	0.172295473822191	0.191818181818182	LG94-1906	Chr07	LG94-1906
#EE9572	0.180006168555787	0.207575757575758	Ford	Chr07	Ford
#DB7093	0.187716863289382	0.160909090909091	Lee	Chr07	Lee
#FFA500	0.195427558022978	0.192121212121212	U03-100612	Chr07	U03-100612
#EEC591	0.203138252756573	0.168484848484848	PI574486	Chr07	PI574486
#6495ED	0.210848947490169	0.203030303030303	LG05-4832	Chr07	LG05-4832
#FF3E96	0.218559642223764	0.150909090909091	CL0J095-4-6	Chr07	CL0J095-4-6
#00CDCD	0.22627033695736	0.168181818181818	HS6-3976	Chr07	HS6-3976
#FF7F24	0.233981031690955	0.185454545454545	Prohio	Chr07	Prohio
#B22222	0.241691726424551	0.139090909090909	Jackson	Chr07	Jackson
#BF3EFF	0.249402421158146	0.175151515151515	PI507681B	Chr07	PI507681B
#96CDCD	0.257113115891742	0.156666666666667	PI398881	Chr07	PI398881
#A0522D	0.264823810625337	0.191212121212121	PI404188A	Chr07	PI404188A
#EEA2AD	0.272534505358933	0.140909090909091	PI561370	Chr07	PI561370
#F4A460	0.280245200092528	0.158181818181818	Lawrence	Chr07	Lawrence
#FA8072	0.287955894826124	0.176060606060606	LD00-3309	Chr07	LD00-3309
#CD6839	0.295666589559719	0.129090909090909	LG04-4717	Chr07	LG04-4717
#36648B	0.303377284293315	0.164545454545455	Harosoy	Chr07	Harosoy
#A020F0	0.31108797902691	0.145454545454545	PI518751	Chr07	PI518751
#A2CD5A	0.318798673760506	0.178181818181818	PI 88.788	Chr07	PI 88.788
#EE7AE9	0.326509368494101	0.131212121212121	Anderson	Chr07	Anderson
#CD6600	0.334220063227697	0.148787878787879	Pickett	Chr07	Pickett
#FF4500	0.341930757961292	0.166363636363636	LG05-4292	Chr07	LG05-4292
#CDC1C5	0.349641452694888	0.118787878787879	Kent	Chr07	Kent
#D2B48C	0.357352147428483	0.154848484848485	Haberlandt	Chr07	Haberlandt
#9A32CD	0.365062842162079	0.136363636363636	Hagood	Chr07	Hagood
#698B22	0.372773536895674	0.172727272727273	Lincoln	Chr07	Lincoln
#CD7054	0.38048423162927	0.125757575757576	LG92-1255	Chr07	LG92-1255
#A2B5CD	0.388194926362865	0.141515151515152	Chippewa	Chr07	Chippewa
#00688B	0.395905621096461	0.159393939393939	Essex	Chr07	Essex
#7D26CD	0.403616315830056	0.113636363636364	Roanoke	Chr07	Roanoke
#CAFF70	0.411327010563652	0.149393939393939	Mukden	Chr07	Mukden
#7A67EE	0.419037705297247	0.131212121212121	Ogden	Chr07	Ogden
#54FF9F	0.426748400030843	0.167575757575758	Tracy	Chr07	Tracy
#00EEEE	0.434459094764438	0.122121212121212	Volstate	Chr07	Volstate
#BCEE68	0.442169789498034	0.13969696969697	PI427136	Chr07	PI427136
#9ACD32	0.449880484231629	0.157575757575758	Beeson	Chr07	Beeson
#4682B4	0.457591178965225	0.111818181818182	Pella	Chr07	Pella
#458B74	0.46530187369882	0.147575757575758	Douglas	Chr07	Douglas
#FF6EB4	0.473012568432416	0.129393939393939	Shelby	Chr07	Shelby
#698B69	0.480723263166011	0.165151515151515	Tokyo	Chr07	Tokyo
#8B475D	0.488433957899607	0.119090909090909	Dunfield	Chr07	Dunfield
#E9967A	0.496144652633202	0.135151515151515	Calland	Chr07	Calland
#FF6A6A	0.503855347366798	0.152727272727273	Clemson	Chr07	Clemson
#607B8B	0.511566042100393	0.107272727272727	CNS	Chr07	CNS
#EE3A8C	0.519276736833989	0.143333333333333	Hawkeye	Chr07	Hawkeye
#9B30FF	0.526987431567584	0.122424242424242	LG05-4317	Chr07	LG05-4317
#00FF7F	0.53469812630118	0.158181818181818	Clark	Chr07	Clark
#CD5555	0.542408821034775	0.112121212121212	Kanro	Chr07	Kanro
#B23AEE	0.550119515768371	0.12969696969697	IA3023	Chr07	IA3023
#8FBC8F	0.557830210501966	0.147272727272727	Perry	Chr07	Perry
#43CD80	0.565540905235562	0.101515151515152	Illini	Chr07	Illini
#FF7F00	0.573251599969157	0.137575757575758	Hood	Chr07	Hood
#00FFFF	0.580962294702753	0.119393939393939	S06-130640-2	Chr07	S06-130640-2
#4876FF	0.588672989436348	0.155151515151515	Harcor	Chr07	Harcor
#48D1CC	0.596383684169944	0.109090909090909	LG05-4464	Chr07	LG05-4464
#8B0A50	0.604094378903539	0.126666666666667	York	Chr07	York
#9932CC	0.611805073637135	0.144545454545455	Young	Chr07	Young
#87CEFA	0.61951576837073	0.0987878787878788	Brim	Chr07	Brim
#EE9A49	0.627226463104326	0.134545454545455	Cook	Chr07	Cook
#836FFF	0.634937157837921	0.116060606060606	LG03-3191	Chr07	LG03-3191
#FF0000	0.642647852571517	0.152424242424242	Woodworth	Chr07	Woodworth
#9AC0CD	0.650358547305112	0.106666666666667	Capital	Chr07	Capital
#CD3700	0.658069242038708	0.124545454545455	PI437169B	Chr07	PI437169B
#76EEC6	0.665779936772303	0.142121212121212	Adams	Chr07	Adams
#63B8FF	0.673490631505899	0.0966666666666667	NC Roy	Chr07	NC Roy
#551A8B	0.681201326239494	0.132727272727273	PI 180.501	Chr07	PI 180.501
#8DB6CD	0.68891202097309	0.113939393939394	Dillon	Chr07	Dillon
#FFA07A	0.696622715706685	0.15	Wayne	Chr07	Wayne
#EE8262	0.704333410440281	0.103939393939394	4J105-3-4	Chr07	4J105-3-4
#8A2BE2	0.712044105173876	0.122121212121212	Corsoy	Chr07	Corsoy
#CD69C9	0.719754799907472	0.14	Centennial	Chr07	Centennial
#3A5FCD	0.727465494641067	0.0942424242424242	Bonus	Chr07	Bonus
#0000FF	0.735176189374663	0.130606060606061	Dorman	Chr07	Dorman
#EE30A7	0.742886884108258	0.112121212121212	A.K. (Harrow)	Chr07	A.K. (Harrow)
#4169E1	0.750597578841854	0.147878787878788	Ralsoy	Chr07	Ralsoy
#E066FF	0.758308273575449	0.101515151515152	TN05-3027	Chr07	TN05-3027
#1E90FF	0.766018968309045	0.119393939393939	Cumberland	Chr07	Cumberland
#CD919E	0.77372966304264	0.137575757575758	Williams 82	Chr07	Williams 82
#AB82FF	0.781440357776236	0.0918181818181818	Oakland	Chr07	Oakland
#6B8E23	0.789151052509831	0.127878787878788	Merit	Chr07	Merit
#D2691E	0.796861747243427	0.109090909090909	Richland	Chr07	Richland
#CD853F	0.804572441977022	0.145151515151515	Amcor	Chr07	Amcor
#483D8B	0.812283136710618	0.0996969696969697	LG03-2979	Chr07	LG03-2979
#CD96CD	0.819993831444213	0.117272727272727	Hill	Chr07	Hill
#6E8B3D	0.827704526177809	0.135454545454545	Williams	Chr07	Williams
#00F5FF	0.835415220911404	0.0896969696969697	Davis	Chr07	Davis
#CD6090	0.843125915645	0.125454545454545	Gasoy 17	Chr07	Gasoy 17
#EEB4B4	0.850836610378595	0.105757575757576	Forrest	Chr07	Forrest
#00BFFF	0.858547305112191	0.141515151515152	Amsoy	Chr07	Amsoy
#5D478B	0.866257999845786	0.0957575757575758	Bragg	Chr07	Bragg
#CD1076	0.873968694579382	0.112121212121212	Braxton	Chr07	Braxton
#CD3333	0.881679389312977	0.128787878787879	Hutcheson	Chr07	Hutcheson
#4F94CD	0.889390084046573	0.083030303030303	Zane	Chr07	Zane
#CD5B45	0.897100778780168	0.118484848484848	Ransom	Chr07	Ransom
#2E8B57	0.904811473513764	0.0987878787878788	Blackhawk	Chr07	Blackhawk
#EE1289	0.912522168247359	0.134545454545455	Holladay	Chr07	Holladay
#66CDAA	0.920232862980955	0.0884848484848485	A3127	Chr07	A3127
#8B4789	0.92794355771455	0.106363636363636	S-100	Chr07	S-100
#CD2990	0.935654252448146	0.123939393939394	NC Raleigh	Chr07	NC Raleigh
#00CD66	0.943364947181741	0.0778787878787879	5601T	Chr07	5601T
#8B5A00	0.951075641915337	0.112424242424242	Mandarin	Chr07	Mandarin
#C71585	0.0489243580846634	0.802121212121212	Magellan	Chr08	Magellan
#CD8500	0.0566350528182589	0.580606060606061	LD02-9050	Chr08	LD02-9050
#FFA54F	0.0643457475518544	0.594545454545455	S06-13640	Chr08	S06-13640
#00E5EE	0.0720564422854499	0.506060606060606	Maverick	Chr08	Maverick
#EE3B3B	0.0797671370190454	0.403333333333333	LG97-7012	Chr08	LG97-7012
#00868B	0.0874778317526409	0.382727272727273	LG98-1605	Chr08	LG98-1605
#668B8B	0.0951885264862364	0.323030303030303	LD01-5907	Chr08	LD01-5907
#20B2AA	0.102899221219832	0.358787878787879	Skylla	Chr08	Skylla
#CD00CD	0.110609915953427	0.298484848484848	LG94-1128	Chr08	LG94-1128
#6CA6CD	0.118320610687023	0.310909090909091	LG04-6000	Chr08	LG04-6000
#B3EE3A	0.126031305420618	0.323939393939394	LG90-2550	Chr08	LG90-2550
#00FF00	0.133742000154214	0.273939393939394	NE3001	Chr08	NE3001
#DEB887	0.141452694887809	0.281515151515151	LG00-3372	Chr08	LG00-3372
#556B2F	0.149163389621405	0.221818181818182	LD02-4485	Chr08	LD02-4485
#EE00EE	0.156874084355	0.228484848484848	LG94-1906	Chr08	LG94-1906
#BF3EFF	0.164584779088596	0.159090909090909	PI507681B	Chr08	PI507681B
#8B2252	0.172295473822191	0.176666666666667	CL0J173-6-8	Chr08	CL0J173-6-8
#DB7093	0.180006168555787	0.191515151515152	Lee	Chr08	Lee
#A2CD5A	0.187716863289382	0.145757575757576	PI 88.788	Chr08	PI 88.788
#EE9572	0.195427558022978	0.173030303030303	Ford	Chr08	Ford
#EEC591	0.203138252756573	0.154545454545455	PI574486	Chr08	PI574486
#6495ED	0.210848947490169	0.188787878787879	LG05-4832	Chr08	LG05-4832
#CD6839	0.218559642223764	0.137878787878788	LG04-4717	Chr08	LG04-4717
#36648B	0.22627033695736	0.149393939393939	Harosoy	Chr08	Harosoy
#96CDCD	0.233981031690955	0.166969696969697	PI398881	Chr08	PI398881
#9A32CD	0.241691726424551	0.12030303030303	Hagood	Chr08	Hagood
#FF3E96	0.249402421158146	0.156060606060606	CL0J095-4-6	Chr08	CL0J095-4-6
#FF7F24	0.257113115891742	0.137878787878788	Prohio	Chr08	Prohio
#EE799F	0.264823810625337	0.173636363636364	5M20-2-5-2	Chr08	5M20-2-5-2
#CD7054	0.272534505358933	0.127878787878788	LG92-1255	Chr08	LG92-1255
#9B30FF	0.280245200092528	0.145151515151515	LG05-4317	Chr08	LG05-4317
#00CDCD	0.287955894826124	0.161515151515152	HS6-3976	Chr08	HS6-3976
#FF4500	0.295666589559719	0.116060606060606	LG05-4292	Chr08	LG05-4292
#48D1CC	0.303377284293315	0.149393939393939	LG05-4464	Chr08	LG05-4464
#EEB4B4	0.31108797902691	0.13030303030303	Forrest	Chr08	Forrest
#CD5555	0.318798673760506	0.165757575757576	Kanro	Chr08	Kanro
#A0522D	0.326509368494101	0.12	PI404188A	Chr08	PI404188A
#698B69	0.334220063227697	0.138181818181818	Tokyo	Chr08	Tokyo
#FA8072	0.341930757961292	0.154545454545455	LD00-3309	Chr08	LD00-3309
#EE8262	0.349641452694888	0.108787878787879	4J105-3-4	Chr08	4J105-3-4
#00688B	0.357352147428483	0.143939393939394	Essex	Chr08	Essex
#483D8B	0.365062842162079	0.125454545454545	LG03-2979	Chr08	LG03-2979
#8B475D	0.372773536895674	0.160606060606061	Dunfield	Chr08	Dunfield
#CD3700	0.38048423162927	0.112727272727273	PI437169B	Chr08	PI437169B
#B22222	0.388194926362865	0.129090909090909	Jackson	Chr08	Jackson
#836FFF	0.395905621096461	0.146363636363636	LG03-3191	Chr08	LG03-3191
#EE3A8C	0.403616315830056	0.0993939393939394	Hawkeye	Chr08	Hawkeye
#A020F0	0.411327010563652	0.134545454545455	PI518751	Chr08	PI518751
#F4A460	0.419037705297247	0.116060606060606	Lawrence	Chr08	Lawrence
#E066FF	0.426748400030843	0.151818181818182	TN05-3027	Chr08	TN05-3027
#EEA2AD	0.434459094764438	0.105454545454545	PI561370	Chr08	PI561370
#0000FF	0.442169789498034	0.123030303030303	Dorman	Chr08	Dorman
#7D26CD	0.449880484231629	0.140606060606061	Roanoke	Chr08	Roanoke
#FF7F00	0.457591178965225	0.0945454545454545	Hood	Chr08	Hood
#4876FF	0.46530187369882	0.130606060606061	Harcor	Chr08	Harcor
#CD6090	0.473012568432416	0.111515151515152	Gasoy 17	Chr08	Gasoy 17
#00EEEE	0.480723263166011	0.147878787878788	Volstate	Chr08	Volstate
#4169E1	0.488433957899607	0.101818181818182	Ralsoy	Chr08	Ralsoy
#5D478B	0.496144652633202	0.11969696969697	Bragg	Chr08	Bragg
#00F5FF	0.503855347366798	0.136969696969697	Davis	Chr08	Davis
#EE7AE9	0.511566042100393	0.0912121212121212	Anderson	Chr08	Anderson
#FF6A6A	0.519276736833989	0.127272727272727	Clemson	Chr08	Clemson
#FFA500	0.526987431567584	0.109090909090909	U03-100612	Chr08	U03-100612
#CD1076	0.53469812630118	0.144545454545455	Braxton	Chr08	Braxton
#551A8B	0.542408821034775	0.0990909090909091	PI 180.501	Chr08	PI 180.501
#B23AEE	0.550119515768371	0.115757575757576	IA3023	Chr08	IA3023
#8A2BE2	0.557830210501966	0.133030303030303	Corsoy	Chr08	Corsoy
#7A67EE	0.565540905235562	0.086969696969697	Ogden	Chr08	Ogden
#9AC0CD	0.573251599969157	0.123030303030303	Capital	Chr08	Capital
#607B8B	0.580962294702753	0.104848484848485	CNS	Chr08	CNS
#CD96CD	0.588672989436348	0.140909090909091	Hill	Chr08	Hill
#458B74	0.596383684169944	0.0948484848484848	Douglas	Chr08	Douglas
#8DB6CD	0.604094378903539	0.111212121212121	Dillon	Chr08	Dillon
#EE1289	0.611805073637135	0.129393939393939	Holladay	Chr08	Holladay
#BCEE68	0.61951576837073	0.0839393939393939	PI427136	Chr08	PI427136
#8FBC8F	0.627226463104326	0.12	Perry	Chr08	Perry
#EE9A49	0.634937157837921	0.101515151515152	Cook	Chr08	Cook
#CD5B45	0.642647852571517	0.137878787878788	Ransom	Chr08	Ransom
#D2691E	0.650358547305112	0.0924242424242424	Richland	Chr08	Richland
#6B8E23	0.658069242038708	0.11030303030303	Merit	Chr08	Merit
#D2B48C	0.665779936772303	0.128181818181818	Haberlandt	Chr08	Haberlandt
#CD2990	0.673490631505899	0.0821212121212121	NC Raleigh	Chr08	NC Raleigh
#CD6600	0.681201326239494	0.118484848484848	Pickett	Chr08	Pickett
#3A5FCD	0.68891202097309	0.1	Bonus	Chr08	Bonus
#CD853F	0.696622715706685	0.135757575757576	Amcor	Chr08	Amcor
#E9967A	0.704333410440281	0.09	Calland	Chr08	Calland
#A2B5CD	0.712044105173876	0.106969696969697	Chippewa	Chr08	Chippewa
#8B0A50	0.719754799907472	0.125151515151515	York	Chr08	York
#2E8B57	0.727465494641067	0.0778787878787879	Blackhawk	Chr08	Blackhawk
#8B5A00	0.735176189374663	0.114242424242424	Mandarin	Chr08	Mandarin
#00BFFF	0.742886884108258	0.0957575757575758	Amsoy	Chr08	Amsoy
#54FF9F	0.750597578841854	0.131818181818182	Tracy	Chr08	Tracy
#CAFF70	0.758308273575449	0.0860606060606061	Mukden	Chr08	Mukden
#9ACD32	0.766018968309045	0.103636363636364	Beeson	Chr08	Beeson
#CDC1C5	0.77372966304264	0.120606060606061	Kent	Chr08	Kent
#FF6EB4	0.781440357776236	0.0745454545454545	Shelby	Chr08	Shelby
#CD3333	0.789151052509831	0.11	Hutcheson	Chr08	Hutcheson
#AB82FF	0.796861747243427	0.0918181818181818	Oakland	Chr08	Oakland
#CD69C9	0.804572441977022	0.127575757575758	Centennial	Chr08	Centennial
#00CD66	0.812283136710618	0.0815151515151515	5601T	Chr08	5601T
#66CDAA	0.819993831444213	0.0993939393939394	A3127	Chr08	A3127
#43CD80	0.827704526177809	0.117575757575758	Illini	Chr08	Illini
#698B22	0.835415220911404	0.0718181818181818	Lincoln	Chr08	Lincoln
#00FFFF	0.843125915645	0.108181818181818	S06-130640-2	Chr08	S06-130640-2
#8B4789	0.850836610378595	0.0896969696969697	S-100	Chr08	S-100
#EE30A7	0.858547305112191	0.125454545454545	A.K. (Harrow)	Chr08	A.K. (Harrow)
#9932CC	0.866257999845786	0.0781818181818182	Young	Chr08	Young
#76EEC6	0.873968694579382	0.0942424242424242	Adams	Chr08	Adams
#63B8FF	0.881679389312977	0.112424242424242	NC Roy	Chr08	NC Roy
#87CEFA	0.889390084046573	0.0651515151515152	Brim	Chr08	Brim
#CD919E	0.897100778780168	0.10030303030303	Williams 82	Chr08	Williams 82
#4F94CD	0.904811473513764	0.0821212121212121	Zane	Chr08	Zane
#1E90FF	0.912522168247359	0.117878787878788	Cumberland	Chr08	Cumberland
#FF0000	0.920232862980955	0.0724242424242424	Woodworth	Chr08	Woodworth
#4682B4	0.92794355771455	0.0903030303030303	Pella	Chr08	Pella
#6E8B3D	0.935654252448146	0.106666666666667	Williams	Chr08	Williams
#FFA07A	0.943364947181741	0.0609090909090909	Wayne	Chr08	Wayne
#00FF7F	0.951075641915337	0.096969696969697	Clark	Chr08	Clark
#C71585	0.0489243580846634	0.618787878787879	Magellan	Chr09	Magellan
#CD8500	0.0566350528182589	0.465151515151515	LD02-9050	Chr09	LD02-9050
#FFA54F	0.0643457475518544	0.454848484848485	S06-13640	Chr09	S06-13640
#00E5EE	0.0720564422854499	0.415454545454545	Maverick	Chr09	Maverick
#EE3B3B	0.0797671370190454	0.31969696969697	LG97-7012	Chr09	LG97-7012
#00868B	0.0874778317526409	0.34	LG98-1605	Chr09	LG98-1605
#20B2AA	0.0951885264862364	0.265757575757576	Skylla	Chr09	Skylla
#B3EE3A	0.102899221219832	0.287272727272727	LG90-2550	Chr09	LG90-2550
#668B8B	0.110609915953427	0.241212121212121	LD01-5907	Chr09	LD01-5907
#6CA6CD	0.118320610687023	0.248787878787879	LG04-6000	Chr09	LG04-6000
#00FF00	0.126031305420618	0.266666666666667	NE3001	Chr09	NE3001
#CD00CD	0.133742000154214	0.215757575757576	LG94-1128	Chr09	LG94-1128
#556B2F	0.141452694887809	0.236060606060606	LD02-4485	Chr09	LD02-4485
#DEB887	0.149163389621405	0.213939393939394	LG00-3372	Chr09	LG00-3372
#8B2252	0.156874084355	0.228787878787879	CL0J173-6-8	Chr09	CL0J173-6-8
#DB7093	0.164584779088596	0.18030303030303	Lee	Chr09	Lee
#EE00EE	0.172295473822191	0.194242424242424	LG94-1906	Chr09	LG94-1906
#EE9572	0.180006168555787	0.188484848484848	Ford	Chr09	Ford
#9A32CD	0.187716863289382	0.135151515151515	Hagood	Chr09	Hagood
#36648B	0.195427558022978	0.17030303030303	Harosoy	Chr09	Harosoy
#6495ED	0.203138252756573	0.151818181818182	LG05-4832	Chr09	LG05-4832
#FF7F24	0.210848947490169	0.187575757575758	Prohio	Chr09	Prohio
#FF6A6A	0.218559642223764	0.141818181818182	Clemson	Chr09	Clemson
#CD7054	0.22627033695736	0.159090909090909	LG92-1255	Chr09	LG92-1255
#00CDCD	0.233981031690955	0.176363636363636	HS6-3976	Chr09	HS6-3976
#EEC591	0.241691726424551	0.13030303030303	PI574486	Chr09	PI574486
#FF3E96	0.249402421158146	0.164848484848485	CL0J095-4-6	Chr09	CL0J095-4-6
#EE799F	0.257113115891742	0.146060606060606	5M20-2-5-2	Chr09	5M20-2-5-2
#00688B	0.264823810625337	0.182424242424242	Essex	Chr09	Essex
#9B30FF	0.272534505358933	0.136363636363636	LG05-4317	Chr09	LG05-4317
#BF3EFF	0.280245200092528	0.154242424242424	PI507681B	Chr09	PI507681B
#96CDCD	0.287955894826124	0.170909090909091	PI398881	Chr09	PI398881
#EE3A8C	0.295666589559719	0.125151515151515	Hawkeye	Chr09	Hawkeye
#FA8072	0.303377284293315	0.159090909090909	LD00-3309	Chr09	LD00-3309
#CD6839	0.31108797902691	0.13969696969697	LG04-4717	Chr09	LG04-4717
#EEB4B4	0.318798673760506	0.174545454545455	Forrest	Chr09	Forrest
#8B475D	0.326509368494101	0.128484848484848	Dunfield	Chr09	Dunfield
#CD3700	0.334220063227697	0.144848484848485	PI437169B	Chr09	PI437169B
#F4A460	0.341930757961292	0.162121212121212	Lawrence	Chr09	Lawrence
#E066FF	0.349641452694888	0.115757575757576	TN05-3027	Chr09	TN05-3027
#48D1CC	0.357352147428483	0.151818181818182	LG05-4464	Chr09	LG05-4464
#FF4500	0.365062842162079	0.133030303030303	LG05-4292	Chr09	LG05-4292
#8DB6CD	0.372773536895674	0.169090909090909	Dillon	Chr09	Dillon
#CD2990	0.38048423162927	0.123030303030303	NC Raleigh	Chr09	NC Raleigh
#9AC0CD	0.388194926362865	0.138181818181818	Capital	Chr09	Capital
#EE8262	0.395905621096461	0.154242424242424	4J105-3-4	Chr09	4J105-3-4
#43CD80	0.403616315830056	0.108484848484848	Illini	Chr09	Illini
#76EEC6	0.411327010563652	0.144545454545455	Adams	Chr09	Adams
#8FBC8F	0.419037705297247	0.125454545454545	Perry	Chr09	Perry
#A2CD5A	0.426748400030843	0.161212121212121	PI 88.788	Chr09	PI 88.788
#B23AEE	0.434459094764438	0.114848484848485	IA3023	Chr09	IA3023
#A0522D	0.442169789498034	0.133030303030303	PI404188A	Chr09	PI404188A
#CD96CD	0.449880484231629	0.150909090909091	Hill	Chr09	Hill
#EE30A7	0.457591178965225	0.105151515151515	A.K. (Harrow)	Chr09	A.K. (Harrow)
#483D8B	0.46530187369882	0.141515151515152	LG03-2979	Chr09	LG03-2979
#BCEE68	0.473012568432416	0.123333333333333	PI427136	Chr09	PI427136
#EEA2AD	0.480723263166011	0.15969696969697	PI561370	Chr09	PI561370
#00CD66	0.488433957899607	0.113333333333333	5601T	Chr09	5601T
#B22222	0.496144652633202	0.131212121212121	Jackson	Chr09	Jackson
#CD5555	0.503855347366798	0.148484848484848	Kanro	Chr09	Kanro
#551A8B	0.511566042100393	0.102727272727273	PI 180.501	Chr09	PI 180.501
#4876FF	0.519276736833989	0.138787878787879	Harcor	Chr09	Harcor
#8B4789	0.526987431567584	0.120606060606061	S-100	Chr09	S-100
#CD6090	0.53469812630118	0.156363636363636	Gasoy 17	Chr09	Gasoy 17
#00FFFF	0.542408821034775	0.110606060606061	S06-130640-2	Chr09	S06-130640-2
#607B8B	0.550119515768371	0.127575757575758	CNS	Chr09	CNS
#A020F0	0.557830210501966	0.145454545454545	PI518751	Chr09	PI518751
#CD1076	0.565540905235562	0.0993939393939394	Braxton	Chr09	Braxton
#CD69C9	0.573251599969157	0.135151515151515	Centennial	Chr09	Centennial
#458B74	0.580962294702753	0.116969696969697	Douglas	Chr09	Douglas
#00BFFF	0.588672989436348	0.153030303030303	Amsoy	Chr09	Amsoy
#698B69	0.596383684169944	0.107575757575758	Tokyo	Chr09	Tokyo
#5D478B	0.604094378903539	0.124848484848485	Bragg	Chr09	Bragg
#54FF9F	0.611805073637135	0.142121212121212	Tracy	Chr09	Tracy
#836FFF	0.61951576837073	0.0963636363636364	LG03-3191	Chr09	LG03-3191
#FFA500	0.627226463104326	0.132727272727273	U03-100612	Chr09	U03-100612
#CD3333	0.634937157837921	0.114242424242424	Hutcheson	Chr09	Hutcheson
#EE9A49	0.642647852571517	0.15030303030303	Cook	Chr09	Cook
#D2B48C	0.650358547305112	0.104848484848485	Haberlandt	Chr09	Haberlandt
#63B8FF	0.658069242038708	0.123030303030303	NC Roy	Chr09	NC Roy
#D2691E	0.665779936772303	0.140606060606061	Richland	Chr09	Richland
#66CDAA	0.673490631505899	0.0948484848484848	A3127	Chr09	A3127
#CD6600	0.681201326239494	0.131212121212121	Pickett	Chr09	Pickett
#3A5FCD	0.68891202097309	0.112424242424242	Bonus	Chr09	Bonus
#8A2BE2	0.696622715706685	0.148787878787879	Corsoy	Chr09	Corsoy
#0000FF	0.704333410440281	0.101515151515152	Dorman	Chr09	Dorman
#4169E1	0.712044105173876	0.11969696969697	Ralsoy	Chr09	Ralsoy
#CAFF70	0.719754799907472	0.136666666666667	Mukden	Chr09	Mukden
#CD853F	0.727465494641067	0.0903030303030303	Amcor	Chr09	Amcor
#EE1289	0.735176189374663	0.126363636363636	Holladay	Chr09	Holladay
#E9967A	0.742886884108258	0.107272727272727	Calland	Chr09	Calland
#6B8E23	0.750597578841854	0.143333333333333	Merit	Chr09	Merit
#7A67EE	0.758308273575449	0.0975757575757576	Ogden	Chr09	Ogden
#87CEFA	0.766018968309045	0.114848484848485	Brim	Chr09	Brim
#4682B4	0.77372966304264	0.133030303030303	Pella	Chr09	Pella
#CDC1C5	0.781440357776236	0.0872727272727273	Kent	Chr09	Kent
#00F5FF	0.789151052509831	0.123333333333333	Davis	Chr09	Davis
#00EEEE	0.796861747243427	0.104242424242424	Volstate	Chr09	Volstate
#9ACD32	0.804572441977022	0.14	Beeson	Chr09	Beeson
#FF7F00	0.812283136710618	0.0942424242424242	Hood	Chr09	Hood
#8B0A50	0.819993831444213	0.112424242424242	York	Chr09	York
#4F94CD	0.827704526177809	0.130606060606061	Zane	Chr09	Zane
#EE7AE9	0.835415220911404	0.0845454545454545	Anderson	Chr09	Anderson
#2E8B57	0.843125915645	0.120909090909091	Blackhawk	Chr09	Blackhawk
#CD5B45	0.850836610378595	0.102424242424242	Ransom	Chr09	Ransom
#9932CC	0.858547305112191	0.138181818181818	Young	Chr09	Young
#FF0000	0.866257999845786	0.0921212121212121	Woodworth	Chr09	Woodworth
#A2B5CD	0.873968694579382	0.107878787878788	Chippewa	Chr09	Chippewa
#7D26CD	0.881679389312977	0.125454545454545	Roanoke	Chr09	Roanoke
#FFA07A	0.889390084046573	0.0796969696969697	Wayne	Chr09	Wayne
#698B22	0.897100778780168	0.115757575757576	Lincoln	Chr09	Lincoln
#1E90FF	0.904811473513764	0.0972727272727273	Cumberland	Chr09	Cumberland
#FF6EB4	0.912522168247359	0.133636363636364	Shelby	Chr09	Shelby
#8B5A00	0.920232862980955	0.0854545454545454	Mandarin	Chr09	Mandarin
#AB82FF	0.92794355771455	0.103636363636364	Oakland	Chr09	Oakland
#00FF7F	0.935654252448146	0.121515151515152	Clark	Chr09	Clark
#6E8B3D	0.943364947181741	0.0754545454545455	Williams	Chr09	Williams
#CD919E	0.951075641915337	0.110606060606061	Williams 82	Chr09	Williams 82
#C71585	0.0489243580846634	0.59	Magellan	Chr10	Magellan
#CD8500	0.0566350528182589	0.434242424242424	LD02-9050	Chr10	LD02-9050
#FFA54F	0.0643457475518544	0.426666666666667	S06-13640	Chr10	S06-13640
#00E5EE	0.0720564422854499	0.388181818181818	Maverick	Chr10	Maverick
#EE3B3B	0.0797671370190454	0.308181818181818	LG97-7012	Chr10	LG97-7012
#00868B	0.0874778317526409	0.308484848484848	LG98-1605	Chr10	LG98-1605
#B3EE3A	0.0951885264862364	0.23969696969697	LG90-2550	Chr10	LG90-2550
#20B2AA	0.102899221219832	0.272727272727273	Skylla	Chr10	Skylla
#CD00CD	0.110609915953427	0.226969696969697	LG94-1128	Chr10	LG94-1128
#00FF00	0.118320610687023	0.237878787878788	NE3001	Chr10	NE3001
