x	y	label	clickSelects	showSelected2	showSelected
0.144895706996911	0.775980106028169	Cook	Cook	Chr07	Cook
0.128088750116511	0.581238444778451	Corsoy	Corsoy	Chr07	Corsoy
0.140693967776811	0.380652643435151	Cumberland	Cumberland	Chr07	Cumberland
0.139293388036778	0.250260762759355	Davis	Davis	Chr07	Davis
0.144895706996911	0.77348707888184	Dillon	Dillon	Chr07	Dillon
0.140693967776811	0.380232560081436	Dorman	Dorman	Chr07	Dorman
0.144895706996911	0.764017920086304	Douglas	Douglas	Chr07	Douglas
0.140693967776811	0.400289783317497	Dunfield	Dunfield	Chr07	Dunfield
0.147696866476978	0.872760772202525	Essex	Essex	Chr07	Essex
0.144895706996911	0.755890651094977	Ford	Ford	Chr07	Ford
0.146296286736944	0.814985629824664	Forrest	Forrest	Chr07	Forrest
0.146296286736944	0.799433551435092	Gasoy 17	Gasoy 17	Chr07	Gasoy 17
0.185512519457877	0.811090901336842	Haberlandt	Haberlandt	Chr07	Haberlandt
0.147696866476978	0.893218605595575	Hagood	Hagood	Chr07	Hagood
0.142094547516844	0.578752112116289	Harcor	Harcor	Chr07	Harcor
0.147696866476978	0.871009162684641	Harosoy	Harosoy	Chr07	Harosoy
0.146296286736944	0.863829343356499	Hawkeye	Hawkeye	Chr07	Hawkeye
0.144895706996911	0.791515366288256	Hill	Hill	Chr07	Hill
0.310164116320843	0.873315322925271	Holladay	Holladay	Chr07	Holladay
0.130889909596578	0.262085567710964	Hood	Hood	Chr07	Hood
0.144895706996911	0.751928241991578	HS6-3976	HS6-3976	Chr07	HS6-3976
0.311564696060876	0.868797269282059	Hutcheson	Hutcheson	Chr07	Hutcheson
0.125287590636445	0.756662673454744	IA3023	IA3023	Chr07	IA3023
0.140693967776811	0.419229659461152	Illini	Illini	Chr07	Illini
0.140693967776811	0.340398970189723	Jackson	Jackson	Chr07	Jackson
0.0762672997352785	0.661767891730276	Kanro	Kanro	Chr07	Kanro
0.140693967776811	0.371281415159984	Kent	Kent	Chr07	Kent
0.125287590636445	0.805361014503257	Lawrence	Lawrence	Chr07	Lawrence
0.140693967776811	0.395338100709088	LD00-3309	LD00-3309	Chr07	LD00-3309
0.122486431156378	0.878351338933277	LD01-5907	LD01-5907	Chr07	LD01-5907
0.123887010896411	0.843188412118359	LD02-4485	LD02-4485	Chr07	LD02-4485
0.147696866476978	0.865820238525706	LD02-9050	LD02-9050	Chr07	LD02-9050
0.147696866476978	0.896135189570277	Lee	Lee	Chr07	Lee
0.146296286736944	0.845956754685572	LG00-3372	LG00-3372	Chr07	LG00-3372
0.146296286736944	0.80091332052455	LG03-2979	LG03-2979	Chr07	LG03-2979
0.146296286736944	0.83048705638244	LG03-3191	LG03-3191	Chr07	LG03-3191
0.144895706996911	0.778709193083032	LG04-4717	LG04-4717	Chr07	LG04-4717
0.146296286736944	0.83798718745224	LG04-6000	LG04-6000	Chr07	LG04-6000
0.186913099197911	0.87080767261169	LG05-4292	LG05-4292	Chr07	LG05-4292
0.149097446217011	0.914619570251344	LG05-4317	LG05-4317	Chr07	LG05-4317
0.319968174501076	0.868889018869308	LG05-4464	LG05-4464	Chr07	LG05-4464
0.314365855540942	0.434223442848046	LG05-4832	LG05-4832	Chr07	LG05-4832
0.146296286736944	0.835461104755907	LG90-2550	LG90-2550	Chr07	LG90-2550
0.147696866476978	0.890322033383688	LG92-1255	LG92-1255	Chr07	LG92-1255
0.147696866476978	0.894834171609948	LG94-1128	LG94-1128	Chr07	LG94-1128
0.324169913721176	0.90053234692131	LG94-1906	LG94-1906	Chr07	LG94-1906
0.146296286736944	0.841419836841676	LG97-7012	LG97-7012	Chr07	LG97-7012
0.146296286736944	0.847975968261188	LG98-1605	LG98-1605	Chr07	LG98-1605
0.140693967776811	0.372283304490555	Lincoln	Lincoln	Chr07	Lincoln
0.149097446217011	0.920042370561879	Magellan	Magellan	Chr07	Magellan
0.146296286736944	0.860133246825863	Mandarin	Mandarin	Chr07	Mandarin
0.087471937655545	0.895954005312173	Maverick	Maverick	Chr07	Maverick
0.128088750116511	0.569210803673051	Merit	Merit	Chr07	Merit
0.129489329856545	0.303487623527783	Mukden	Mukden	Chr07	Mukden
0.310164116320843	0.880735656449619	NC Raleigh	NC Raleigh	Chr07	NC Raleigh
0.144895706996911	0.777981855885848	NC Roy	NC Roy	Chr07	NC Roy
0.146296286736944	0.851505345496435	NE3001	NE3001	Chr07	NE3001
0.140693967776811	0.413817306495918	Oakland	Oakland	Chr07	Oakland
0.129489329856545	0.363791983707756	Ogden	Ogden	Chr07	Ogden
0.130889909596578	0.259620803978703	Pella	Pella	Chr07	Pella
0.144895706996911	0.712555699306878	Perry	Perry	Chr07	Perry
0.315766435280976	0.414265859423535	PI 180.501	PI 180.501	Chr07	PI 180.501
0.129489329856545	0.389934822670495	PI398881	PI398881	Chr07	PI398881
0.140693967776811	0.392067152447868	PI404188A	PI404188A	Chr07	PI404188A
0.144895706996911	0.788101907440877	PI427136	PI427136	Chr07	PI427136
0.149097446217011	0.91849905137719	PI437169B	PI437169B	Chr07	PI437169B
0.146296286736944	0.785899559652235	PI507681B	PI507681B	Chr07	PI507681B
0.140693967776811	0.370465658623758	PI518751	PI518751	Chr07	PI518751
0.118284691936278	0.648318440190189	PI561370	PI561370	Chr07	PI561370
0.314365855540942	0.41795385350829	PI574486	PI574486	Chr07	PI574486
0.140693967776811	0.386783586600466	PI 88.788	PI 88.788	Chr07	PI 88.788
0.616891079388139	0.915576959545738	Pickett	Pickett	Chr07	Pickett
0.125287590636445	0.736825725763195	Prohio	Prohio	Chr07	Prohio
0.139293388036778	0.257448848937287	Ralsoy	Ralsoy	Chr07	Ralsoy
0.310164116320843	0.875244167739334	Ransom	Ransom	Chr07	Ransom
0.143495127256878	0.601752787778413	Richland	Richland	Chr07	Richland
0.129489329856545	0.363631336893139	Roanoke	Roanoke	Chr07	Roanoke
0.144895706996911	0.74895125690032	S06-130640-2	S06-130640-2	Chr07	S06-130640-2
0.147696866476978	0.865407309444695	S06-13640	S06-13640	Chr07	S06-13640
0.19111483841801	0.684565156629867	S-100	S-100	Chr07	S-100
0.129489329856545	0.300609051316603	Shelby	Shelby	Chr07	Shelby
0.147696866476978	0.898157023072727	Skylla	Skylla	Chr07	Skylla
0.147696866476978	0.882554790894267	TN05-3027	TN05-3027	Chr07	TN05-3027
0.129489329856545	0.368142124313917	Tokyo	Tokyo	Chr07	Tokyo
0.184111939717844	0.766462196291235	Tracy	Tracy	Chr07	Tracy
0.146296286736944	0.835109276867569	U03-100612	U03-100612	Chr07	U03-100612
0.129489329856545	0.366879121732128	Volstate	Volstate	Chr07	Volstate
0.144895706996911	0.775281900294398	Wayne	Wayne	Chr07	Wayne
0.140693967776811	0.384776012847344	Williams	Williams	Chr07	Williams
0.140693967776811	0.38738744940768	Williams 82	Williams 82	Chr07	Williams 82
0.140693967776811	0.377613376805016	Woodworth	Woodworth	Chr07	Woodworth
0.129489329856545	0.377652309137576	York	York	Chr07	York
0.144895706996911	0.776306461367515	Young	Young	Chr07	Young
0.140693967776811	0.399622233548154	Zane	Zane	Chr07	Zane
0.718272390851224	0.795621162447648	4J105-3-4	4J105-3-4	Chr08	4J105-3-4
0.734792471876588	0.208916741460917	5601T	5601T	Chr08	5601T
0.679224926609452	0.800289475732257	5M20-2-5-2	5M20-2-5-2	Chr08	5M20-2-5-2
0.43592918787226	0.82040119572663	A3127	A3127	Chr08	A3127
0.459958396636428	0.817842175904754	Adams	Adams	Chr08	Adams
0.459958396636428	0.815016037240893	A.K. (Harrow)	A.K. (Harrow)	Chr08	A.K. (Harrow)
0.16409876372762	0.835601779943688	Amcor	Amcor	Chr08	Amcor
0.16409876372762	0.814613830419222	Amsoy	Amsoy	Chr08	Amsoy
0.701752309825859	0.139963581147051	Anderson	Anderson	Chr08	Anderson
0.721276041946744	0.778763906968266	Beeson	Beeson	Chr08	Beeson
0.719774216398984	0.763926272872015	Blackhawk	Blackhawk	Chr08	Blackhawk
0.719774216398984	0.785459013589795	Bonus	Bonus	Chr08	Bonus
0.309775841860383	0.78997795969489	Bragg	Bragg	Chr08	Bragg
0.308274016312623	0.799586053435783	Braxton	Braxton	Chr08	Braxton
0.766330808379558	0.806817746273118	Brim	Brim	Chr08	Brim
0.719774216398984	0.784903857705455	Calland	Calland	Chr08	Calland
0.16409876372762	0.822309621379296	Capital	Capital	Chr08	Capital
0.459958396636428	0.828586257978758	Centennial	Centennial	Chr08	Centennial
0.461460222184188	0.769677692625312	Chippewa	Chippewa	Chr08	Chippewa
0.16259693817986	0.82850021590338	CL0J095-4-6	CL0J095-4-6	Chr08	CL0J095-4-6
0.155087810441058	0.813071895729967	CL0J173-6-8	CL0J173-6-8	Chr08	CL0J173-6-8
0.718272390851224	0.778314782960004	Clark	Clark	Chr08	Clark
0.308274016312623	0.809522968863321	Clemson	Clemson	Chr08	Clemson
0.719774216398984	0.778653244681576	CNS	CNS	Chr08	CNS
0.734792471876588	0.218723700132164	Cook	Cook	Chr08	Cook
0.161095112632099	0.848458782017482	Corsoy	Corsoy	Chr08	Corsoy
0.718272390851224	0.76458916621137	Cumberland	Cumberland	Chr08	Cumberland
0.718272390851224	0.800208513622732	Davis	Davis	Chr08	Davis
0.167102414823141	0.795467308113217	Dillon	Dillon	Chr08	Dillon
0.718272390851224	0.791120078019999	Dorman	Dorman	Chr08	Dorman
0.111534869556005	0.814507070209713	Douglas	Douglas	Chr08	Douglas
0.701752309825859	0.186393665900658	Dunfield	Dunfield	Chr08	Dunfield
0.0980184396261609	0.850101205637639	Essex	Essex	Chr08	Essex
0.764828982831797	0.859000648669637	Ford	Ford	Chr08	Ford
0.159593287084339	0.793308966698202	Forrest	Forrest	Chr08	Forrest
0.309775841860383	0.794413249673944	Gasoy 17	Gasoy 17	Chr08	Gasoy 17
0.309775841860383	0.772589596812988	Haberlandt	Haberlandt	Chr08	Haberlandt
0.186626146944027	0.787762802259387	Hagood	Hagood	Chr08	Hagood
0.159593287084339	0.879761697044648	Harcor	Harcor	Chr08	Harcor
0.16259693817986	0.837784041104382	Harosoy	Harosoy	Chr08	Harosoy
0.719774216398984	0.770752128956244	Hawkeye	Hawkeye	Chr08	Hawkeye
0.0905093118873587	0.854842462775354	Hill	Hill	Chr08	Hill
0.734792471876588	0.21388495191446	Holladay	Holladay	Chr08	Holladay
0.721276041946744	0.764336227205703	Hood	Hood	Chr08	Hood
0.680726752157212	0.823286851602575	HS6-3976	HS6-3976	Chr08	HS6-3976
0.308274016312623	0.80868297212048	Hutcheson	Hutcheson	Chr08	Hutcheson
0.23017908782908	0.83594429346475	IA3023	IA3023	Chr08	IA3023
0.43592918787226	0.821498516719082	Illini	Illini	Chr08	Illini
0.309775841860383	0.792898431461906	Jackson	Jackson	Chr08	Jackson
0.188127972491787	0.811593172795377	Kanro	Kanro	Chr08	Kanro
0.113036695103765	0.80916555021894	Kent	Kent	Chr08	Kent
0.770836285022839	0.843004360884302	Lawrence	Lawrence	Chr08	Lawrence
0.389372595891687	0.861346385147903	LD00-3309	LD00-3309	Chr08	LD00-3309
0.719774216398984	0.80601647003825	LD01-5907	LD01-5907	Chr08	LD01-5907
0.761825331736276	0.813626770594211	LD02-4485	LD02-4485	Chr08	LD02-4485
0.09501478853064	0.859752935431595	LD02-9050	LD02-9050	Chr08	LD02-9050
0.111534869556005	0.818282611851994	Lee	Lee	Chr08	Lee
0.155087810441058	0.877176430471021	LG00-3372	LG00-3372	Chr08	LG00-3372
0.309775841860383	0.794368837938112	LG03-2979	LG03-2979	Chr08	LG03-2979
0.149080508250016	0.831513598522266	LG03-3191	LG03-3191	Chr08	LG03-3191
0.308274016312623	0.796301159945028	LG04-4717	LG04-4717	Chr08	LG04-4717
0.09501478853064	0.782689411762065	LG04-6000	LG04-6000	Chr08	LG04-6000
0.721276041946744	0.774748378061242	LG05-4292	LG05-4292	Chr08	LG05-4292
0.347321480554394	0.796146503235772	LG05-4317	LG05-4317	Chr08	LG05-4317
0.353328782745436	0.841287560042313	LG05-4464	LG05-4464	Chr08	LG05-4464
0.719774216398984	0.786876582928468	LG05-4832	LG05-4832	Chr08	LG05-4832
0.140069554963453	0.806596979580642	LG90-2550	LG90-2550	Chr08	LG90-2550
0.351826957197676	0.837030479694073	LG92-1255	LG92-1255	Chr08	LG92-1255
0.09501478853064	0.859511303845039	LG94-1128	LG94-1128	Chr08	LG94-1128
0.0890074863395983	0.791001680909342	LG94-1906	LG94-1906	Chr08	LG94-1906
0.0935129629828796	0.860780437011031	LG97-7012	LG97-7012	Chr08	LG97-7012
0.275233854261893	0.807291643314007	LG98-1605	LG98-1605	Chr08	LG98-1605
0.437431013420021	0.777772349011435	Lincoln	Lincoln	Chr08	Lincoln
0.279739330905174	0.880234321106797	Magellan	Magellan	Chr08	Magellan
0.16409876372762	0.83210409611277	Mandarin	Mandarin	Chr08	Mandarin
0.0965166140784005	0.858164902252634	Maverick	Maverick	Chr08	Maverick
0.719774216398984	0.798958960334129	Merit	Merit	Chr08	Merit
0.719774216398984	0.792631895233372	Mukden	Mukden	Chr08	Mukden
0.206149879064913	0.817429397325568	NC Raleigh	NC Raleigh	Chr08	NC Raleigh
0.308274016312623	0.806166773691039	NC Roy	NC Roy	Chr08	NC Roy
0.0965166140784005	0.809994604779431	NE3001	NE3001	Chr08	NE3001
0.719774216398984	0.801636178378796	Oakland	Oakland	Chr08	Oakland
0.719774216398984	0.772315938987837	Ogden	Ogden	Chr08	Ogden
0.680726752157212	0.785079853296165	Pella	Pella	Chr08	Pella
0.719774216398984	0.788125419165938	Perry	Perry	Chr08	Perry
0.719774216398984	0.803050075651271	PI 180.501	PI 180.501	Chr08	PI 180.501
0.719774216398984	0.804650980742393	PI398881	PI398881	Chr08	PI398881
0.67321762441841	0.886196430841085	PI404188A	PI404188A	Chr08	PI404188A
0.392376246987208	0.8430590130129	PI427136	PI427136	Chr08	PI427136
0.721276041946744	0.738709746531415	PI437169B	PI437169B	Chr08	PI437169B
0.718272390851224	0.803818941318726	PI507681B	PI507681B	Chr08	PI507681B
0.719774216398984	0.797299061299251	PI518751	PI518751	Chr08	PI518751
0.719774216398984	0.80453037467678	PI561370	PI561370	Chr08	PI561370
0.719774216398984	0.790168448157751	PI574486	PI574486	Chr08	PI574486
0.719774216398984	0.797373865634183	PI 88.788	PI 88.788	Chr08	PI 88.788
0.165600589275381	0.803774044326415	Pickett	Pickett	Chr08	Pickett
0.308274016312623	0.808683917127049	Prohio	Prohio	Chr08	Prohio
0.116040346199286	0.792288880352971	Ralsoy	Ralsoy	Chr08	Ralsoy
0.734792471876588	0.204583316225149	Ransom	Ransom	Chr08	Ransom
0.16259693817986	0.855959526634195	Richland	Richland	Chr08	Richland
0.309775841860383	0.788809427523655	Roanoke	Roanoke	Chr08	Roanoke
0.461460222184188	0.84807511115542	S06-130640-2	S06-130640-2	Chr08	S06-130640-2
0.0619746264799103	0.837404412644418	S06-13640	S06-13640	Chr08	S06-13640
0.459958396636428	0.786942696142985	S-100	S-100	Chr08	S-100
0.719774216398984	0.7979913022491	Shelby	Shelby	Chr08	Shelby
0.110033044008244	0.771212439035176	Skylla	Skylla	Chr08	Skylla
0.284244807548456	0.790274223232712	TN05-3027	TN05-3027	Chr08	TN05-3027
0.308274016312623	0.808673375939911	Tokyo	Tokyo	Chr08	Tokyo
0.209153530160434	0.809913553528289	Tracy	Tracy	Chr08	Tracy
0.719774216398984	0.778650654598227	U03-100612	U03-100612	Chr08	U03-100612
0.309775841860383	0.775896983882876	Volstate	Volstate	Chr08	Volstate
0.718272390851224	0.777155169030137	Wayne	Wayne	Chr08	Wayne
0.617650079151274	0.814141604918975	Williams	Williams	Chr08	Williams
0.682228577704973	0.777977381762288	Williams 82	Williams 82	Chr08	Williams 82
0.718272390851224	0.776929733963806	Woodworth	Woodworth	Chr08	Woodworth
0.345819655006634	0.765229469177872	York	York	Chr08	York
0.459958396636428	0.825529435535488	Young	Young	Chr08	Young
0.718272390851224	0.786254777370072	Zane	Zane	Chr08	Zane
0.63960257007587	0.716125442382363	4J105-3-4	4J105-3-4	Chr09	4J105-3-4
0.611234759881748	0.731948398117405	5601T	5601T	Chr09	5601T
0.60808278097129	0.738389258338791	5M20-2-5-2	5M20-2-5-2	Chr09	5M20-2-5-2
0.63960257007587	0.734185144195834	A3127	A3127	Chr09	A3127
0.641178559531099	0.757817216508361	Adams	Adams	Chr09	Adams
0.727857979568692	0.24228173956636	A.K. (Harrow)	A.K. (Harrow)	Chr09	A.K. (Harrow)
0.705794127195487	0.695484460034772	Amcor	Amcor	Chr09	Amcor
0.125830007671223	0.315598933737407	Amsoy	Amsoy	Chr09	Amsoy
0.108494123663705	0.723694777661083	Anderson	Anderson	Chr09	Anderson
0.729433969023921	0.276857613133379	Beeson	Beeson	Chr09	Beeson
0.727857979568692	0.23407475902655	Blackhawk	Blackhawk	Chr09	Blackhawk
0.727857979568692	0.204639397606917	Bonus	Bonus	Chr09	Bonus
0.641178559531099	0.749478974616616	Bragg	Bragg	Chr09	Bragg
0.185717606969924	0.77232617633118	Braxton	Braxton	Chr09	Braxton
0.138437923313055	0.802013085205865	Brim	Brim	Chr09	Brim
0.727857979568692	0.236124777191718	Calland	Calland	Chr09	Calland
0.0596384505516062	0.868843169157115	Capital	Capital	Chr09	Capital
0.0564864716411483	0.858221967395128	Centennial	Centennial	Chr09	Centennial
0.729433969023921	0.278309487695182	Chippewa	Chippewa	Chr09	Chippewa
0.708946106105945	0.778342452592804	CL0J095-4-6	CL0J095-4-6	Chr09	CL0J095-4-6
0.707370116650716	0.815349830670714	CL0J173-6-8	CL0J173-6-8	Chr09	CL0J173-6-8
0.124254018215994	0.30074748260092	Clark	Clark	Chr09	Clark
0.0564864716411483	0.773872084045756	Clemson	Clemson	Chr09	Clemson
0.641178559531099	0.759395776240736	CNS	CNS	Chr09	CNS
0.185717606969924	0.769980640403601	Cook	Cook	Chr09	Cook
0.814537399606286	0.843013087006108	Corsoy	Corsoy	Chr09	Corsoy
0.729433969023921	0.268268410899111	Cumberland	Cumberland	Chr09	Cumberland
0.140013912768284	0.808756553096766	Davis	Davis	Chr09	Davis
0.0549104821859193	0.820438489692904	Dillon	Dillon	Chr09	Dillon
0.144741881133971	0.802894840323631	Dorman	Dorman	Chr09	Dorman
0.567107055135337	0.294246955864175	Douglas	Douglas	Chr09	Douglas
0.154197817865345	0.830816123418879	Dunfield	Dunfield	Chr09	Dunfield
0.707370116650716	0.785725546467496	Essex	Essex	Chr09	Essex
0.705794127195487	0.719372595090758	Ford	Ford	Chr09	Ford
0.641178559531099	0.757366029621553	Forrest	Forrest	Chr09	Forrest
0.641178559531099	0.756912059916849	Gasoy 17	Gasoy 17	Chr09	Gasoy 17
0.340164573582364	0.790057183790927	Haberlandt	Haberlandt	Chr09	Haberlandt
0.707370116650716	0.745669992903095	Hagood	Hagood	Chr09	Hagood
0.74676985303144	0.832600318490457	Harcor	Harcor	Chr09	Harcor
0.641178559531099	0.736377507945198	Harosoy	Harosoy	Chr09	Harosoy
0.155773807320574	0.821021157355082	Hawkeye	Hawkeye	Chr09	Hawkeye
0.155773807320574	0.80648302681666	Hill	Hill	Chr09	Hill
0.185717606969924	0.774085821414473	Holladay	Holladay	Chr09	Holladay
0.141589902223513	0.846505664417323	Hood	Hood	Chr09	Hood
0.210933438253588	0.772985760040804	HS6-3976	HS6-3976	Chr09	HS6-3976
0.641178559531099	0.759262736403917	Hutcheson	Hutcheson	Chr09	Hutcheson
0.641178559531099	0.757461314207893	IA3023	IA3023	Chr09	IA3023
0.727857979568692	0.238577397995669	Illini	Illini	Chr09	Illini
0.0580624610963773	0.84154838915708	Jackson	Jackson	Chr09	Jackson
0.174685680783322	0.287221231404318	Kanro	Kanro	Chr09	Kanro
0.729433969023921	0.305030776834859	Kent	Kent	Chr09	Kent
0.567107055135337	0.294629416364391	Lawrence	Lawrence	Chr09	Lawrence
0.641178559531099	0.752344110971637	LD00-3309	LD00-3309	Chr09	LD00-3309
0.790897557777851	0.816496349664225	LD01-5907	LD01-5907	Chr09	LD01-5907
0.74676985303144	0.807140317684821	LD02-4485	LD02-4485	Chr09	LD02-4485
0.789321568322622	0.850857858935431	LD02-9050	LD02-9050	Chr09	LD02-9050
0.705794127195487	0.797482284981529	Lee	Lee	Chr09	Lee
0.794049536688309	0.842589423891734	LG00-3372	LG00-3372	Chr09	LG00-3372
0.144741881133971	0.718016431433695	LG03-2979	LG03-2979	Chr09	LG03-2979
0.641178559531099	0.752734680382742	LG03-3191	LG03-3191	Chr09	LG03-3191
0.754649800307585	0.797263144909199	LG04-4717	LG04-4717	Chr09	LG04-4717
0.76252974758373	0.881119432841519	LG04-6000	LG04-6000	Chr09	LG04-6000
0.642754548986328	0.748528746696141	LG05-4292	LG05-4292	Chr09	LG05-4292
0.590746896963771	0.643761437661267	LG05-4317	LG05-4317	Chr09	LG05-4317
0.188869585880382	0.710005722790672	LG05-4464	LG05-4464	Chr09	LG05-4464
0.63960257007587	0.737317629749938	LG05-4832	LG05-4832	Chr09	LG05-4832
0.789321568322622	0.697185683217283	LG90-2550	LG90-2550	Chr09	LG90-2550
0.641178559531099	0.754287647125679	LG92-1255	LG92-1255	Chr09	LG92-1255
0.809809431240599	0.838757906150315	LG94-1128	LG94-1128	Chr09	LG94-1128
0.712098085016403	0.779766326742395	LG94-1906	LG94-1906	Chr09	LG94-1906
0.789321568322622	0.863505636632577	LG97-7012	LG97-7012	Chr09	LG97-7012
0.786169589412165	0.866553577109848	LG98-1605	LG98-1605	Chr09	LG98-1605
0.124254018215994	0.297520572893273	Lincoln	Lincoln	Chr09	Lincoln
0.787745578867393	0.863537155728205	Magellan	Magellan	Chr09	Magellan
0.173109691328093	0.332022385329088	Mandarin	Mandarin	Chr09	Mandarin
0.787745578867393	0.824784556733847	Maverick	Maverick	Chr09	Maverick
0.0596384505516062	0.832078446483676	Merit	Merit	Chr09	Merit
0.158925786231032	0.742335895468468	Mukden	Mukden	Chr09	Mukden
0.0564864716411483	0.80118511629957	NC Raleigh	NC Raleigh	Chr09	NC Raleigh
0.151045838954887	0.79797936726312	NC Roy	NC Roy	Chr09	NC Roy
0.641178559531099	0.759048027977424	NE3001	NE3001	Chr09	NE3001
0.729433969023921	0.303707437486942	Oakland	Oakland	Chr09	Oakland
0.729433969023921	0.255570642129679	Ogden	Ogden	Chr09	Ogden
0.641178559531099	0.760069988918431	Pella	Pella	Chr09	Pella
0.604930802060832	0.786949753550329	Perry	Perry	Chr09	Perry
0.745193863576211	0.791851228394866	PI 180.501	PI 180.501	Chr09	PI 180.501
0.748345842486669	0.683499981051487	PI398881	PI398881	Chr09	PI398881
0.567107055135337	0.342848411313114	PI404188A	PI404188A	Chr09	PI404188A
0.567107055135337	0.324627781619965	PI427136	PI427136	Chr09	PI427136
0.727857979568692	0.253553566129618	PI437169B	PI437169B	Chr09	PI437169B
0.749921831941898	0.689950026102699	PI507681B	PI507681B	Chr09	PI507681B
0.727857979568692	0.25050669496221	PI518751	PI518751	Chr09	PI518751
0.727857979568692	0.277352696840445	PI561370	PI561370	Chr09	PI561370
0.567107055135337	0.331677745044262	PI574486	PI574486	Chr09	PI574486
0.587594918053313	0.770494083015013	PI 88.788	PI 88.788	Chr09	PI 88.788
0.641178559531099	0.752425963836423	Pickett	Pickett	Chr09	Pickett
0.63960257007587	0.728863088066881	Prohio	Prohio	Chr09	Prohio
0.138437923313055	0.782645554134598	Ralsoy	Ralsoy	Chr09	Ralsoy
0.641178559531099	0.752073879216594	Ransom	Ransom	Chr09	Ransom
0.708946106105945	0.786446535885392	Richland	Richland	Chr09	Richland
0.729433969023921	0.269566692984986	Roanoke	Roanoke	Chr09	Roanoke
0.727857979568692	0.221800536130968	S06-130640-2	S06-130640-2	Chr09	S06-130640-2
0.790897557777851	0.857090636576593	S06-13640	S06-13640	Chr09	S06-13640
0.641178559531099	0.758786420908044	S-100	S-100	Chr09	S-100
0.567107055135337	0.310028190017843	Shelby	Shelby	Chr09	Shelby
0.786169589412165	0.792835281776277	Skylla	Skylla	Chr09	Skylla
0.603354812605603	0.784205261318513	TN05-3027	TN05-3027	Chr09	TN05-3027
0.255061142999999	0.702976464966702	Tokyo	Tokyo	Chr09	Tokyo
0.705794127195487	0.69160777670082	Tracy	Tracy	Chr09	Tracy
0.811385420695828	0.807933002203823	U03-100612	U03-100612	Chr09	U03-100612
0.729433969023921	0.278745901751537	Volstate	Volstate	Chr09	Volstate
0.705794127195487	0.693634428422012	Wayne	Wayne	Chr09	Wayne
0.567107055135337	0.300110099062547	Williams	Williams	Chr09	Williams
0.727857979568692	0.296035716203276	Williams 82	Williams 82	Chr09	Williams 82
0.567107055135337	0.327950803508649	Woodworth	Woodworth	Chr09	Woodworth
0.140013912768284	0.795685007505326	York	York	Chr09	York
0.138437923313055	0.764102978898183	Young	Young	Chr09	Young
0.729433969023921	0.25280809468806	Zane	Zane	Chr09	Zane
0.76573588178501	0.862541372288196	4J105-3-4	4J105-3-4	Chr10	4J105-3-4
0.333567079986731	0.740577294282683	5601T	5601T	Chr10	5601T
0.647577370431923	0.894079193085993	5M20-2-5-2	5M20-2-5-2	Chr10	5M20-2-5-2
0.704228711491622	0.877571525894802	A3127	A3127	Chr10	A3127
0.539130517546212	0.810815184172714	Adams	Adams	Chr10	Adams
0.140952520383753	0.748676736454987	A.K. (Harrow)	A.K. (Harrow)	Chr10	A.K. (Harrow)
0.294720446117223	0.822429643385163	Amcor	Amcor	Chr10	Amcor
0.522944420100584	0.832175618515281	Amsoy	Amsoy	Chr10	Amsoy
0.333567079986731	0.739090567347047	Anderson	Anderson	Chr10	Anderson
0.500283883676704	0.757358139026969	Beeson	Beeson	Chr10	Beeson
0.333567079986731	0.740995130828523	Blackhawk	Blackhawk	Chr10	Blackhawk
0.696135662768808	0.829788450500752	Bonus	Bonus	Chr10	Bonus
0.119910593704436	0.7949048259503	Bragg	Bragg	Chr10	Bragg
0.314143763051977	0.238053462616118	Braxton	Braxton	Chr10	Braxton
0.730126467404627	0.808173913700121	Brim	Brim	Chr10	Brim
0.700991492002496	0.904371556143321	Calland	Calland	Chr10	Calland
0.123147813193562	0.763660139274819	Capital	Capital	Chr10	Capital
0.197603861443453	0.876402241165015	Centennial	Centennial	Chr10	Centennial
0.296339055861786	0.790187972075333	Chippewa	Chippewa	Chr10	Chippewa
0.272059909693343	0.806583880245761	CL0J095-4-6	CL0J095-4-6	Chr10	CL0J095-4-6
0.762498662295884	0.864267425562598	CL0J173-6-8	CL0J173-6-8	Chr10	CL0J173-6-8
0.296339055861786	0.776816354693309	Clark	Clark	Chr10	Clark
0.11667337421531	0.803498074039709	Clemson	Clemson	Chr10	Clemson
0.15066417885113	0.834856021956153	CNS	CNS	Chr10	CNS
0.416116176959436	0.86173104990576	Cook	Cook	Chr10	Cook
0.142571130128316	0.74924140176494	Corsoy	Corsoy	Chr10	Corsoy
0.29310183637266	0.893124646594464	Cumberland	Cumberland	Chr10	Cumberland
0.333567079986731	0.740692277282142	Davis	Davis	Chr10	Davis
0.416116176959436	0.835830505160697	Dillon	Dillon	Chr10	Dillon
0.199222471188015	0.809847490083419	Dorman	Dorman	Chr10	Dorman
0.0956314475359935	0.870053435544823	Douglas	Douglas	Chr10	Douglas
0.524563029845147	0.884786012655778	Dunfield	Dunfield	Chr10	Dunfield
0.233213275823835	0.788474364220939	Essex	Essex	Chr10	Essex
0.778684759741513	0.866656125306238	Ford	Ford	Chr10	Ford
0.147426959362004	0.813902810505412	Forrest	Forrest	Chr10	Forrest
0.333567079986731	0.740939803299474	Gasoy 17	Gasoy 17	Chr10	Gasoy 17
0.759261442806759	0.86751723528019	Haberlandt	Haberlandt	Chr10	Haberlandt
