xmin	xmax	clickSelects	showSelected	group
0.0917187138561184	0.0986583391163544	Skylla	Chr09	2109
0.0994294085897139	0.10636903384995	LG90-2550	Chr09	1329
0.107140103323309	0.114079728583545	LD01-5907	Chr09	1069
0.114850798056905	0.121790423317141	LG04-6000	Chr09	1229
0.1225614927905	0.129501118050736	NE3001	Chr09	1609
0.130272187524096	0.137211812784332	LG94-1128	Chr09	1369
0.137982882257691	0.144922507517927	LD02-4485	Chr09	1089
0.145693576991287	0.152633202251523	LG00-3372	Chr09	1149
0.153404271724882	0.160343896985118	CL0J173-6-8	Chr09	409
0.161114966458478	0.168054591718714	Lee	Chr09	1129
0.168825661192073	0.175765286452309	LG94-1906	Chr09	1389
0.176536355925669	0.183475981185905	Ford	Chr09	669
0.184247050659264	0.1911866759195	Hagood	Chr09	749
0.19195774539286	0.198897370653096	Harosoy	Chr09	789
0.199668440126455	0.206608065386691	LG05-4832	Chr09	1309
0.207379134860051	0.214318760120287	Prohio	Chr09	1929
0.215089829593646	0.222029454853882	Clemson	Chr09	449
0.222800524327242	0.229740149587478	LG92-1255	Chr09	1349
0.230511219060837	0.237450844321073	HS6-3976	Chr09	889
0.238221913794433	0.245161539054669	PI574486	Chr09	1869
0.245932608528028	0.252872233788264	CL0J095-4-6	Chr09	389
0.253643303261624	0.26058292852186	5M20-2-5-2	Chr09	49
0.261353997995219	0.268293623255455	Essex	Chr09	649
0.269064692728815	0.276004317989051	LG05-4317	Chr09	1269
0.27677538746241	0.283715012722646	PI507681B	Chr09	1809
0.284486082196006	0.291425707456242	PI398881	Chr09	1729
0.292196776929601	0.299136402189837	Hawkeye	Chr09	809
0.299907471663197	0.306847096923433	LD00-3309	Chr09	1049
0.307618166396792	0.314557791657028	LG04-4717	Chr09	1209
0.315328861130388	0.322268486390624	Forrest	Chr09	689
0.323039555863983	0.329979181124219	Dunfield	Chr09	629
0.330750250597579	0.337689875857815	PI437169B	Chr09	1789
0.338460945331174	0.34540057059141	Lawrence	Chr09	1029
0.34617164006477	0.353111265325006	TN05-3027	Chr09	2129
0.353882334798365	0.360821960058601	LG05-4464	Chr09	1289
0.361593029531961	0.368532654792197	LG05-4292	Chr09	1249
0.369303724265556	0.376243349525792	Dillon	Chr09	569
0.377014418999152	0.383954044259388	NC Raleigh	Chr09	1569
0.384725113732747	0.391664738992983	Capital	Chr09	329
0.392435808466343	0.399375433726579	4J105-3-4	Chr09	9
0.400146503199938	0.407086128460174	Illini	Chr09	949
0.407857197933534	0.41479682319377	Adams	Chr09	89
0.415567892667129	0.422507517927365	Perry	Chr09	1689
0.423278587400725	0.430218212660961	PI 88.788	Chr09	1889
0.43098928213432	0.437928907394556	IA3023	Chr09	929
0.438699976867916	0.445639602128152	PI404188A	Chr09	1749
0.446410671601511	0.453350296861747	Hill	Chr09	829
0.454121366335107	0.461060991595343	A.K. (Harrow)	Chr09	109
0.461832061068702	0.468771686328938	LG03-2979	Chr09	1169
0.469542755802298	0.476482381062534	PI427136	Chr09	1769
0.477253450535893	0.484193075796129	PI561370	Chr09	1849
0.484964145269489	0.491903770529725	5601T	Chr09	29
0.492674840003084	0.49961446526332	Jackson	Chr09	969
0.50038553473668	0.507325159996916	Kanro	Chr09	989
0.508096229470275	0.515035854730511	PI 180.501	Chr09	1709
0.515806924203871	0.522746549464107	Harcor	Chr09	769
0.523517618937466	0.530457244197702	S-100	Chr09	2069
0.531228313671062	0.538167938931298	Gasoy 17	Chr09	709
0.538939008404657	0.545878633664893	S06-130640-2	Chr09	2029
0.546649703138253	0.553589328398489	CNS	Chr09	469
0.554360397871848	0.561300023132084	PI518751	Chr09	1829
0.562071092605444	0.56901071786568	Braxton	Chr09	269
0.569781787339039	0.576721412599275	Centennial	Chr09	349
0.577492482072635	0.584432107332871	Douglas	Chr09	609
0.58520317680623	0.592142802066466	Amsoy	Chr09	149
0.592913871539826	0.599853496800062	Tokyo	Chr09	2149
0.600624566273421	0.607564191533657	Bragg	Chr09	249
0.608335261007017	0.615274886267253	Tracy	Chr09	2169
0.616045955740612	0.622985581000848	LG03-3191	Chr09	1189
0.623756650474208	0.630696275734444	U03-100612	Chr09	2189
0.631467345207803	0.638406970468039	Hutcheson	Chr09	909
0.639178039941399	0.646117665201635	Cook	Chr09	489
0.646888734674994	0.65382835993523	Haberlandt	Chr09	729
0.65459942940859	0.661539054668826	NC Roy	Chr09	1589
0.662310124142185	0.669249749402421	Richland	Chr09	1989
0.670020818875781	0.676960444136017	A3127	Chr09	69
0.677731513609376	0.684671138869612	Pickett	Chr09	1909
0.685442208342972	0.692381833603208	Bonus	Chr09	229
0.693152903076567	0.700092528336803	Corsoy	Chr09	509
0.700863597810163	0.707803223070399	Dorman	Chr09	589
0.708574292543758	0.715513917803994	Ralsoy	Chr09	1949
0.716284987277354	0.72322461253759	Mukden	Chr09	1549
0.723995682010949	0.730935307271185	Amcor	Chr09	129
0.731706376744545	0.738646002004781	Holladay	Chr09	849
0.73941707147814	0.746356696738376	Calland	Chr09	309
0.747127766211736	0.754067391471972	Merit	Chr09	1529
0.754838460945331	0.761778086205567	Ogden	Chr09	1649
0.762549155678927	0.769488780939163	Brim	Chr09	289
0.770259850412522	0.777199475672758	Pella	Chr09	1669
0.777970545146118	0.784910170406354	Kent	Chr09	1009
0.785681239879713	0.792620865139949	Davis	Chr09	549
0.793391934613309	0.800331559873545	Volstate	Chr09	2209
0.801102629346904	0.80804225460714	Beeson	Chr09	189
0.8088133240805	0.815752949340736	Hood	Chr09	869
0.816524018814095	0.823463644074331	York	Chr09	2309
0.824234713547691	0.831174338807927	Zane	Chr09	2349
0.831945408281286	0.838885033541522	Anderson	Chr09	169
0.839656103014882	0.846595728275118	Blackhawk	Chr09	209
0.847366797748477	0.854306423008713	Ransom	Chr09	1969
0.855077492482073	0.862017117742309	Young	Chr09	2329
0.862788187215668	0.869727812475904	Woodworth	Chr09	2289
0.870498881949264	0.8774385072095	Chippewa	Chr09	369
0.878209576682859	0.885149201943095	Roanoke	Chr09	2009
0.885920271416455	0.892859896676691	Wayne	Chr09	2229
0.89363096615005	0.900570591410286	Lincoln	Chr09	1449
0.901341660883646	0.908281286143882	Cumberland	Chr09	529
0.909052355617241	0.915991980877477	Shelby	Chr09	2089
0.916763050350837	0.923702675611073	Mandarin	Chr09	1489
0.924473745084432	0.931413370344668	Oakland	Chr09	1629
0.932184439818028	0.939124065078264	Clark	Chr09	429
0.939895134551623	0.946834759811859	Williams	Chr09	2249
0.947605829285219	0.954545454545455	Williams 82	Chr09	2269
0.0454545454545455	0.0523941707147814	Magellan	Chr10	1470
0.053165240188141	0.0601048654483769	LD02-9050	Chr10	1110
0.0608759349217365	0.0678155601819724	S06-13640	Chr10	2050
0.0685866296553319	0.0755262549155679	Maverick	Chr10	1510
0.0762973243889274	0.0832369496491634	LG97-7012	Chr10	1410
0.0840080191225229	0.0909476443827589	LG98-1605	Chr10	1430
0.0917187138561184	0.0986583391163544	LG90-2550	Chr10	1330
0.0994294085897139	0.10636903384995	Skylla	Chr10	2110
0.107140103323309	0.114079728583545	LG94-1128	Chr10	1370
0.114850798056905	0.121790423317141	NE3001	Chr10	1610
0.1225614927905	0.129501118050736	LD01-5907	Chr10	1070
0.130272187524096	0.137211812784332	LG04-6000	Chr10	1230
0.137982882257691	0.144922507517927	LG00-3372	Chr10	1150
0.145693576991287	0.152633202251523	LD02-4485	Chr10	1090
0.153404271724882	0.160343896985118	PI574486	Chr10	1870
0.161114966458478	0.168054591718714	CL0J173-6-8	Chr10	410
0.168825661192073	0.175765286452309	Lee	Chr10	1130
0.176536355925669	0.183475981185905	LG94-1906	Chr10	1390
0.184247050659264	0.1911866759195	LG05-4317	Chr10	1270
0.19195774539286	0.198897370653096	PI 88.788	Chr10	1890
0.199668440126455	0.206608065386691	PI398881	Chr10	1730
0.207379134860051	0.214318760120287	Ford	Chr10	670
0.215089829593646	0.222029454853882	LG92-1255	Chr10	1350
0.222800524327242	0.229740149587478	PI561370	Chr10	1850
0.230511219060837	0.237450844321073	Essex	Chr10	650
0.238221913794433	0.245161539054669	LG05-4464	Chr10	1290
0.245932608528028	0.252872233788264	LG04-4717	Chr10	1210
0.253643303261624	0.26058292852186	Hagood	Chr10	750
0.261353997995219	0.268293623255455	HS6-3976	Chr10	890
0.269064692728815	0.276004317989051	5M20-2-5-2	Chr10	50
0.27677538746241	0.283715012722646	CL0J095-4-6	Chr10	390
0.284486082196006	0.291425707456242	Harcor	Chr10	770
0.292196776929601	0.299136402189837	PI507681B	Chr10	1810
0.299907471663197	0.306847096923433	Capital	Chr10	330
0.307618166396792	0.314557791657028	Prohio	Chr10	1930
0.315328861130388	0.322268486390624	PI437169B	Chr10	1790
0.323039555863983	0.329979181124219	A.K. (Harrow)	Chr10	110
0.330750250597579	0.337689875857815	Lawrence	Chr10	1030
0.338460945331174	0.34540057059141	LG05-4832	Chr10	1310
0.34617164006477	0.353111265325006	Hawkeye	Chr10	810
0.353882334798365	0.360821960058601	Illini	Chr10	950
0.361593029531961	0.368532654792197	LD00-3309	Chr10	1050
0.369303724265556	0.376243349525792	S-100	Chr10	2070
0.377014418999152	0.383954044259388	Corsoy	Chr10	510
0.384725113732747	0.391664738992983	Harosoy	Chr10	790
0.392435808466343	0.399375433726579	LG03-3191	Chr10	1190
0.400146503199938	0.407086128460174	Haberlandt	Chr10	730
0.407857197933534	0.41479682319377	Jackson	Chr10	970
0.415567892667129	0.422507517927365	LG05-4292	Chr10	1250
0.423278587400725	0.430218212660961	Braxton	Chr10	270
0.43098928213432	0.437928907394556	PI404188A	Chr10	1750
0.438699976867916	0.445639602128152	4J105-3-4	Chr10	10
0.446410671601511	0.453350296861747	Douglas	Chr10	610
0.454121366335107	0.461060991595343	PI427136	Chr10	1770
0.461832061068702	0.468771686328938	LG03-2979	Chr10	1170
0.469542755802298	0.476482381062534	Dillon	Chr10	570
0.477253450535893	0.484193075796129	Forrest	Chr10	690
0.484964145269489	0.491903770529725	Perry	Chr10	1690
0.492674840003084	0.49961446526332	PI518751	Chr10	1830
0.50038553473668	0.507325159996916	TN05-3027	Chr10	2130
0.508096229470275	0.515035854730511	Kanro	Chr10	990
0.515806924203871	0.522746549464107	Clemson	Chr10	450
0.523517618937466	0.530457244197702	IA3023	Chr10	930
0.531228313671062	0.538167938931298	5601T	Chr10	30
0.538939008404657	0.545878633664893	Anderson	Chr10	170
0.546649703138253	0.553589328398489	Bragg	Chr10	250
0.554360397871848	0.561300023132084	Gasoy 17	Chr10	710
0.562071092605444	0.56901071786568	Cook	Chr10	490
0.569781787339039	0.576721412599275	Mukden	Chr10	1550
0.577492482072635	0.584432107332871	Beeson	Chr10	190
0.58520317680623	0.592142802066466	Blackhawk	Chr10	210
0.592913871539826	0.599853496800062	CNS	Chr10	470
0.600624566273421	0.607564191533657	NC Raleigh	Chr10	1570
0.608335261007017	0.615274886267253	Shelby	Chr10	2090
0.616045955740612	0.622985581000848	U03-100612	Chr10	2190
0.623756650474208	0.630696275734444	Hutcheson	Chr10	910
0.631467345207803	0.638406970468039	Hill	Chr10	830
0.639178039941399	0.646117665201635	Merit	Chr10	1530
0.646888734674994	0.65382835993523	Young	Chr10	2330
0.65459942940859	0.661539054668826	Centennial	Chr10	350
0.662310124142185	0.669249749402421	Davis	Chr10	550
0.670020818875781	0.676960444136017	Dunfield	Chr10	630
0.677731513609376	0.684671138869612	Pickett	Chr10	1910
0.685442208342972	0.692381833603208	Hood	Chr10	870
0.693152903076567	0.700092528336803	Roanoke	Chr10	2010
0.700863597810163	0.707803223070399	Volstate	Chr10	2210
0.708574292543758	0.715513917803994	Ransom	Chr10	1970
0.716284987277354	0.72322461253759	Ralsoy	Chr10	1950
0.723995682010949	0.730935307271185	Ogden	Chr10	1650
0.731706376744545	0.738646002004781	PI 180.501	Chr10	1710
0.73941707147814	0.746356696738376	Tracy	Chr10	2170
0.747127766211736	0.754067391471972	Amcor	Chr10	130
0.754838460945331	0.761778086205567	Calland	Chr10	310
0.762549155678927	0.769488780939163	S06-130640-2	Chr10	2030
0.770259850412522	0.777199475672758	York	Chr10	2310
0.777970545146118	0.784910170406354	Bonus	Chr10	230
0.785681239879713	0.792620865139949	Dorman	Chr10	590
0.793391934613309	0.800331559873545	NC Roy	Chr10	1590
0.801102629346904	0.80804225460714	Richland	Chr10	1990
0.8088133240805	0.815752949340736	Adams	Chr10	90
0.816524018814095	0.823463644074331	Holladay	Chr10	850
0.824234713547691	0.831174338807927	Tokyo	Chr10	2150
0.831945408281286	0.838885033541522	Amsoy	Chr10	150
0.839656103014882	0.846595728275118	Kent	Chr10	1010
0.847366797748477	0.854306423008713	Wayne	Chr10	2230
0.855077492482073	0.862017117742309	Lincoln	Chr10	1450
0.862788187215668	0.869727812475904	Mandarin	Chr10	1490
0.870498881949264	0.8774385072095	Woodworth	Chr10	2290
0.878209576682859	0.885149201943095	Cumberland	Chr10	530
0.885920271416455	0.892859896676691	Pella	Chr10	1670
0.89363096615005	0.900570591410286	Williams	Chr10	2250
0.901341660883646	0.908281286143882	Brim	Chr10	290
0.909052355617241	0.915991980877477	Chippewa	Chr10	370
0.916763050350837	0.923702675611073	Zane	Chr10	2350
0.924473745084432	0.931413370344668	Clark	Chr10	430
0.932184439818028	0.939124065078264	Oakland	Chr10	1630
0.939895134551623	0.946834759811859	Williams 82	Chr10	2270
0.947605829285219	0.954545454545455	A3127	Chr10	70
0.0454545454545455	0.0523941707147814	Magellan	Chr11	1471
0.053165240188141	0.0601048654483769	LD02-9050	Chr11	1111
0.0608759349217365	0.0678155601819724	S06-13640	Chr11	2051
0.0685866296553319	0.0755262549155679	Maverick	Chr11	1511
0.0762973243889274	0.0832369496491634	LG97-7012	Chr11	1411
0.0840080191225229	0.0909476443827589	LG98-1605	Chr11	1431
0.0917187138561184	0.0986583391163544	Skylla	Chr11	2111
0.0994294085897139	0.10636903384995	LD01-5907	Chr11	1071
0.107140103323309	0.114079728583545	LG94-1128	Chr11	1371
0.114850798056905	0.121790423317141	LG90-2550	Chr11	1331
0.1225614927905	0.129501118050736	LG04-6000	Chr11	1231
0.130272187524096	0.137211812784332	NE3001	Chr11	1611
0.137982882257691	0.144922507517927	LG00-3372	Chr11	1151
0.145693576991287	0.152633202251523	LD02-4485	Chr11	1091
0.153404271724882	0.160343896985118	CL0J173-6-8	Chr11	411
0.161114966458478	0.168054591718714	LG94-1906	Chr11	1391
0.168825661192073	0.175765286452309	LG05-4832	Chr11	1311
0.176536355925669	0.183475981185905	Lee	Chr11	1131
0.184247050659264	0.1911866759195	PI574486	Chr11	1871
0.19195774539286	0.198897370653096	Ford	Chr11	671
0.199668440126455	0.206608065386691	LG92-1255	Chr11	1351
0.207379134860051	0.214318760120287	5M20-2-5-2	Chr11	51
0.215089829593646	0.222029454853882	PI507681B	Chr11	1811
0.222800524327242	0.229740149587478	LG05-4317	Chr11	1271
0.230511219060837	0.237450844321073	Lawrence	Chr11	1031
0.238221913794433	0.245161539054669	HS6-3976	Chr11	891
0.245932608528028	0.252872233788264	PI398881	Chr11	1731
0.253643303261624	0.26058292852186	LG04-4717	Chr11	1211
0.261353997995219	0.268293623255455	Prohio	Chr11	1931
0.269064692728815	0.276004317989051	LG05-4464	Chr11	1291
0.27677538746241	0.283715012722646	Essex	Chr11	651
0.284486082196006	0.291425707456242	LD00-3309	Chr11	1051
0.292196776929601	0.299136402189837	Harosoy	Chr11	791
0.299907471663197	0.306847096923433	TN05-3027	Chr11	2131
0.307618166396792	0.314557791657028	PI437169B	Chr11	1791
0.315328861130388	0.322268486390624	CL0J095-4-6	Chr11	391
0.323039555863983	0.329979181124219	Hagood	Chr11	751
0.330750250597579	0.337689875857815	LG03-2979	Chr11	1171
0.338460945331174	0.34540057059141	Douglas	Chr11	611
0.34617164006477	0.353111265325006	Hawkeye	Chr11	811
0.353882334798365	0.360821960058601	LG05-4292	Chr11	1251
0.361593029531961	0.368532654792197	PI561370	Chr11	1851
0.369303724265556	0.376243349525792	PI404188A	Chr11	1751
0.377014418999152	0.383954044259388	PI 88.788	Chr11	1891
0.384725113732747	0.391664738992983	PI518751	Chr11	1831
0.392435808466343	0.399375433726579	U03-100612	Chr11	2191
0.400146503199938	0.407086128460174	4J105-3-4	Chr11	11
0.407857197933534	0.41479682319377	Dunfield	Chr11	631
0.415567892667129	0.422507517927365	Jackson	Chr11	971
0.423278587400725	0.430218212660961	Blackhawk	Chr11	211
0.43098928213432	0.437928907394556	PI427136	Chr11	1771
0.438699976867916	0.445639602128152	Kent	Chr11	1011
0.446410671601511	0.453350296861747	LG03-3191	Chr11	1191
0.454121366335107	0.461060991595343	Roanoke	Chr11	2011
0.461832061068702	0.468771686328938	Clemson	Chr11	451
0.469542755802298	0.476482381062534	Davis	Chr11	551
0.477253450535893	0.484193075796129	PI 180.501	Chr11	1711
0.484964145269489	0.491903770529725	Calland	Chr11	311
0.492674840003084	0.49961446526332	Bragg	Chr11	251
0.50038553473668	0.507325159996916	Tokyo	Chr11	2151
0.508096229470275	0.515035854730511	Gasoy 17	Chr11	711
0.515806924203871	0.522746549464107	NC Raleigh	Chr11	1571
0.523517618937466	0.530457244197702	Brim	Chr11	291
0.531228313671062	0.538167938931298	Capital	Chr11	331
0.538939008404657	0.545878633664893	Harcor	Chr11	771
0.546649703138253	0.553589328398489	Hutcheson	Chr11	911
0.554360397871848	0.561300023132084	Braxton	Chr11	271
0.562071092605444	0.56901071786568	Young	Chr11	2331
0.569781787339039	0.576721412599275	Beeson	Chr11	191
0.577492482072635	0.584432107332871	Hill	Chr11	831
0.58520317680623	0.592142802066466	5601T	Chr11	31
0.592913871539826	0.599853496800062	Cook	Chr11	491
0.600624566273421	0.607564191533657	Ogden	Chr11	1651
0.608335261007017	0.615274886267253	Hood	Chr11	871
0.616045955740612	0.622985581000848	York	Chr11	2311
0.623756650474208	0.630696275734444	Forrest	Chr11	691
0.631467345207803	0.638406970468039	Ralsoy	Chr11	1951
0.639178039941399	0.646117665201635	Dillon	Chr11	571
0.646888734674994	0.65382835993523	IA3023	Chr11	931
0.65459942940859	0.661539054668826	Kanro	Chr11	991
0.662310124142185	0.669249749402421	Shelby	Chr11	2091
0.670020818875781	0.676960444136017	NC Roy	Chr11	1591
0.677731513609376	0.684671138869612	Tracy	Chr11	2171
0.685442208342972	0.692381833603208	Dorman	Chr11	591
0.693152903076567	0.700092528336803	CNS	Chr11	471
0.700863597810163	0.707803223070399	Holladay	Chr11	851
0.708574292543758	0.715513917803994	Perry	Chr11	1691
0.716284987277354	0.72322461253759	Volstate	Chr11	2211
0.723995682010949	0.730935307271185	Corsoy	Chr11	511
0.731706376744545	0.738646002004781	Richland	Chr11	1991
0.73941707147814	0.746356696738376	Amcor	Chr11	131
0.747127766211736	0.754067391471972	Bonus	Chr11	231
0.754838460945331	0.761778086205567	Illini	Chr11	951
0.762549155678927	0.769488780939163	Merit	Chr11	1531
0.770259850412522	0.777199475672758	A3127	Chr11	71
0.777970545146118	0.784910170406354	Chippewa	Chr11	371
0.785681239879713	0.792620865139949	Mandarin	Chr11	1491
0.793391934613309	0.800331559873545	S06-130640-2	Chr11	2031
0.801102629346904	0.80804225460714	Woodworth	Chr11	2291
0.8088133240805	0.815752949340736	Adams	Chr11	91
0.816524018814095	0.823463644074331	A.K. (Harrow)	Chr11	111
0.824234713547691	0.831174338807927	Lincoln	Chr11	1451
0.831945408281286	0.838885033541522	Centennial	Chr11	351
0.839656103014882	0.846595728275118	Haberlandt	Chr11	731
0.847366797748477	0.854306423008713	Pickett	Chr11	1911
0.855077492482073	0.862017117742309	Amsoy	Chr11	151
0.862788187215668	0.869727812475904	Cumberland	Chr11	531
0.870498881949264	0.8774385072095	Ransom	Chr11	1971
0.878209576682859	0.885149201943095	Williams 82	Chr11	2271
0.885920271416455	0.892859896676691	Oakland	Chr11	1631
0.89363096615005	0.900570591410286	Zane	Chr11	2351
0.901341660883646	0.908281286143882	Mukden	Chr11	1551
0.909052355617241	0.915991980877477	S-100	Chr11	2071
0.916763050350837	0.923702675611073	Anderson	Chr11	171
0.924473745084432	0.931413370344668	Pella	Chr11	1671
0.932184439818028	0.939124065078264	Wayne	Chr11	2231
0.939895134551623	0.946834759811859	Williams	Chr11	2251
0.947605829285219	0.954545454545455	Clark	Chr11	431
0.0454545454545455	0.0523941707147814	S06-13640	Chr12	2052
0.053165240188141	0.0601048654483769	Magellan	Chr12	1472
0.0608759349217365	0.0678155601819724	LD02-9050	Chr12	1112
0.0685866296553319	0.0755262549155679	Maverick	Chr12	1512
0.0762973243889274	0.0832369496491634	LG97-7012	Chr12	1412
0.0840080191225229	0.0909476443827589	LG98-1605	Chr12	1432
0.0917187138561184	0.0986583391163544	LG94-1128	Chr12	1372
0.0994294085897139	0.10636903384995	LG90-2550	Chr12	1332
0.107140103323309	0.114079728583545	LD01-5907	Chr12	1072
0.114850798056905	0.121790423317141	Skylla	Chr12	2112
0.1225614927905	0.129501118050736	NE3001	Chr12	1612
0.130272187524096	0.137211812784332	LG04-6000	Chr12	1232
0.137982882257691	0.144922507517927	LG00-3372	Chr12	1152
0.145693576991287	0.152633202251523	LD02-4485	Chr12	1092
0.153404271724882	0.160343896985118	LG94-1906	Chr12	1392
0.161114966458478	0.168054591718714	PI507681B	Chr12	1812
0.168825661192073	0.175765286452309	Lee	Chr12	1132
0.176536355925669	0.183475981185905	CL0J173-6-8	Chr12	412
0.184247050659264	0.1911866759195	PI398881	Chr12	1732
0.19195774539286	0.198897370653096	LG04-4717	Chr12	1212
0.199668440126455	0.206608065386691	PI404188A	Chr12	1752
0.207379134860051	0.214318760120287	Ford	Chr12	672
0.215089829593646	0.222029454853882	Prohio	Chr12	1932
0.222800524327242	0.229740149587478	HS6-3976	Chr12	892
0.230511219060837	0.237450844321073	PI574486	Chr12	1872
0.238221913794433	0.245161539054669	LG92-1255	Chr12	1352
0.245932608528028	0.252872233788264	LG05-4832	Chr12	1312
0.253643303261624	0.26058292852186	LG05-4317	Chr12	1272
0.261353997995219	0.268293623255455	LG03-2979	Chr12	1172
0.269064692728815	0.276004317989051	LG05-4464	Chr12	1292
0.27677538746241	0.283715012722646	Hagood	Chr12	752
0.284486082196006	0.291425707456242	Harosoy	Chr12	792
0.292196776929601	0.299136402189837	Essex	Chr12	652
0.299907471663197	0.306847096923433	5M20-2-5-2	Chr12	52
0.307618166396792	0.314557791657028	Douglas	Chr12	612
0.315328861130388	0.322268486390624	PI561370	Chr12	1852
0.323039555863983	0.329979181124219	NC Roy	Chr12	1592
0.330750250597579	0.337689875857815	PI427136	Chr12	1772
0.338460945331174	0.34540057059141	CL0J095-4-6	Chr12	392
0.34617164006477	0.353111265325006	Lawrence	Chr12	1032
0.353882334798365	0.360821960058601	Forrest	Chr12	692
0.361593029531961	0.368532654792197	Holladay	Chr12	852
0.369303724265556	0.376243349525792	PI518751	Chr12	1832
0.377014418999152	0.383954044259388	LG05-4292	Chr12	1252
0.384725113732747	0.391664738992983	NC Raleigh	Chr12	1572
0.392435808466343	0.399375433726579	PI437169B	Chr12	1792
0.400146503199938	0.407086128460174	LD00-3309	Chr12	1052
0.407857197933534	0.41479682319377	Capital	Chr12	332
0.415567892667129	0.422507517927365	Hawkeye	Chr12	812
0.423278587400725	0.430218212660961	PI 180.501	Chr12	1712
0.43098928213432	0.437928907394556	PI 88.788	Chr12	1892
0.438699976867916	0.445639602128152	Tokyo	Chr12	2152
0.446410671601511	0.453350296861747	Jackson	Chr12	972
0.454121366335107	0.461060991595343	Kanro	Chr12	992
0.461832061068702	0.468771686328938	TN05-3027	Chr12	2132
0.469542755802298	0.476482381062534	Haberlandt	Chr12	732
0.477253450535893	0.484193075796129	Pickett	Chr12	1912
0.484964145269489	0.491903770529725	LG03-3191	Chr12	1192
0.492674840003084	0.49961446526332	Harcor	Chr12	772
0.50038553473668	0.507325159996916	S06-130640-2	Chr12	2032
0.508096229470275	0.515035854730511	5601T	Chr12	32
0.515806924203871	0.522746549464107	4J105-3-4	Chr12	12
0.523517618937466	0.530457244197702	Brim	Chr12	292
0.531228313671062	0.538167938931298	Kent	Chr12	1012
0.538939008404657	0.545878633664893	Hood	Chr12	872
0.546649703138253	0.553589328398489	Centennial	Chr12	352
0.554360397871848	0.561300023132084	Lincoln	Chr12	1452
0.562071092605444	0.56901071786568	Clemson	Chr12	452
0.569781787339039	0.576721412599275	Richland	Chr12	1992
0.577492482072635	0.584432107332871	Amcor	Chr12	132
0.58520317680623	0.592142802066466	Dorman	Chr12	592
0.592913871539826	0.599853496800062	Beeson	Chr12	192
0.600624566273421	0.607564191533657	Dunfield	Chr12	632
0.608335261007017	0.615274886267253	Chippewa	Chr12	372
0.616045955740612	0.622985581000848	U03-100612	Chr12	2192
0.623756650474208	0.630696275734444	Ralsoy	Chr12	1952
0.631467345207803	0.638406970468039	Dillon	Chr12	572
0.639178039941399	0.646117665201635	Calland	Chr12	312
0.646888734674994	0.65382835993523	Braxton	Chr12	272
0.65459942940859	0.661539054668826	Gasoy 17	Chr12	712
0.662310124142185	0.669249749402421	CNS	Chr12	472
0.670020818875781	0.676960444136017	Bonus	Chr12	232
0.677731513609376	0.684671138869612	Roanoke	Chr12	2012
0.685442208342972	0.692381833603208	Ransom	Chr12	1972
0.693152903076567	0.700092528336803	Volstate	Chr12	2212
0.700863597810163	0.707803223070399	Ogden	Chr12	1652
0.708574292543758	0.715513917803994	Illini	Chr12	952
0.716284987277354	0.72322461253759	Young	Chr12	2332
0.723995682010949	0.730935307271185	Davis	Chr12	552
0.731706376744545	0.738646002004781	A.K. (Harrow)	Chr12	112
0.73941707147814	0.746356696738376	Anderson	Chr12	172
0.747127766211736	0.754067391471972	Cook	Chr12	492
0.754838460945331	0.761778086205567	Corsoy	Chr12	512
0.762549155678927	0.769488780939163	Hutcheson	Chr12	912
0.770259850412522	0.777199475672758	Shelby	Chr12	2092
0.777970545146118	0.784910170406354	Woodworth	Chr12	2292
0.785681239879713	0.792620865139949	Bragg	Chr12	252
0.793391934613309	0.800331559873545	Tracy	Chr12	2172
0.801102629346904	0.80804225460714	Hill	Chr12	832
0.8088133240805	0.815752949340736	Perry	Chr12	1692
0.816524018814095	0.823463644074331	IA3023	Chr12	932
0.824234713547691	0.831174338807927	Mandarin	Chr12	1492
0.831945408281286	0.838885033541522	S-100	Chr12	2072
0.839656103014882	0.846595728275118	Mukden	Chr12	1552
0.847366797748477	0.854306423008713	Blackhawk	Chr12	212
0.855077492482073	0.862017117742309	Adams	Chr12	92
0.862788187215668	0.869727812475904	Merit	Chr12	1532
0.870498881949264	0.8774385072095	Williams 82	Chr12	2272
0.878209576682859	0.885149201943095	Amsoy	Chr12	152
0.885920271416455	0.892859896676691	Wayne	Chr12	2232
0.89363096615005	0.900570591410286	Cumberland	Chr12	532
0.901341660883646	0.908281286143882	York	Chr12	2312
0.909052355617241	0.915991980877477	Zane	Chr12	2352
0.916763050350837	0.923702675611073	Pella	Chr12	1672
0.924473745084432	0.931413370344668	Oakland	Chr12	1632
0.932184439818028	0.939124065078264	A3127	Chr12	72
0.939895134551623	0.946834759811859	Clark	Chr12	432
0.947605829285219	0.954545454545455	Williams	Chr12	2252
0.0454545454545455	0.0523941707147814	Magellan	Chr13	1473
0.053165240188141	0.0601048654483769	LD02-9050	Chr13	1113
0.0608759349217365	0.0678155601819724	S06-13640	Chr13	2053
0.0685866296553319	0.0755262549155679	Maverick	Chr13	1513
0.0762973243889274	0.0832369496491634	LG97-7012	Chr13	1413
0.0840080191225229	0.0909476443827589	Skylla	Chr13	2113
0.0917187138561184	0.0986583391163544	LG98-1605	Chr13	1433
0.0994294085897139	0.10636903384995	LG94-1128	Chr13	1373
0.107140103323309	0.114079728583545	LG90-2550	Chr13	1333
